500.021534172864	2
500.036006623026	0
500.050479282844	25
500.064952152424	4
500.07942523166	11
500.093898520659	10
500.10837201942	11
500.122845727838	27
500.137319646017	13
500.151793773961	4
500.166268111559	3
500.180742658921	7
500.195217416045	18
500.209692382825	24
500.224167559368	22
500.238642945675	19
500.253118541636	42
500.267594347361	14
500.282070362741	8
500.296546587992	9
500.311023022899	12
500.325499667461	2
500.339976521894	0
500.354453585982	0
500.368930859726	0
500.383408343233	0
500.397886036504	0
500.412363939538	8
500.426842052227	1
500.441320374572	3
500.455798906788	2
500.470277648659	0
500.484756600294	0
500.499235761692	8
500.513715132638	9
500.528194713455	11
500.542674504036	1
500.557154504164	5
500.571634714164	3
500.586115133927	0
500.600595763346	0
500.615076602528	3
500.629557651366	0
500.644038909967	3
500.658520378332	8
500.673002056353	2
500.687483944137	0
500.701966041685	1
500.71644834878	13
500.730930865855	2
500.745413592478	2
500.759896528864	0
500.774379675014	2
500.788863030928	0
500.803346596497	0
500.81783037183	4
500.832314356819	3
500.84679855168	0
500.861282956196	0
500.875767570368	0
500.890252394304	3
500.904737428004	2
500.919222671359	11
500.933708124586	3
500.948193787362	12
500.962679660008	3
500.977165742311	7
500.99165203427	19
501.0061385361	12
501.020625247587	5
501.035112168729	16
501.049599299743	14
501.064086640413	4
501.078574190847	2
501.093061950938	3
501.107549920791	8
501.122038100409	2
501.136526489683	31
501.151015088721	19
501.165503897415	17
501.179992915981	14
501.194482144095	17
501.208971582081	12
501.223461229723	15
501.237951087129	6
501.2524411543	14
501.266931431126	15
501.281421917717	9
501.295912614071	2
501.310403519974	4
501.324894635749	5
501.339385961288	2
501.353877496483	0
501.368369241442	1
501.382861196058	12
501.397353360438	0
501.411845734582	12
501.426338318382	1
501.440831112054	0
501.455324115275	3
501.46981732826	12
501.484310751117	4
501.498804383631	3
501.513298225801	0
501.527792277735	13
501.542286539326	7
501.556781010788	6
501.571275691908	1
501.585770582684	0
501.600265683224	0
501.614760993636	0
501.629256513597	1
501.643752243322	0
501.658248182812	5
501.672744332066	18
501.687240690976	15
501.701737259543	1
501.716234037983	2
501.730731026187	0
501.745228223939	0
501.759725631565	1
501.774223248846	6
501.788721075892	2
501.803219112595	0
501.817717359062	1
501.832215815294	2
501.84671448129	2
501.861213356835	9
501.875712442253	0
501.890211737435	0
501.904711242274	6
501.91921095677	1
501.933710881138	1
501.948211015163	2
501.962711358953	24
501.977211912399	23
501.99171267561	19
502.006213648586	2
502.02071483111	7
502.035216223616	22
502.049717825778	3
502.064219637489	17
502.07872165918	8
502.093223890421	8
502.107726331426	14
502.122228982196	4
502.136731842623	11
502.151234912922	5
502.165738192879	19
502.180241682493	32
502.194745381871	27
502.209249291014	14
502.223753409923	15
502.238257738488	3
502.25276227671	5
502.267267024805	10
502.281771982557	0
502.296277150074	1
502.310782527248	2
502.325288114295	0
502.339793910891	0
502.354299917252	9
502.368806133378	2
502.383312559269	10
502.397819194925	0
502.412326040131	1
502.426833095209	7
502.441340360053	8
502.455847834445	1
502.470355518711	1
502.484863412742	4
502.499371516322	13
502.513879829775	3
502.528388352885	0
502.542897085761	0
502.557406028402	0
502.571915180592	6
502.586424542763	0
502.600934114483	1
502.615443895969	5
502.62995388722	15
502.644464088236	0
502.65897449891	0
502.673485119348	3
502.687995949445	0
502.702506989306	0
502.717018238933	0
502.731529698217	0
502.746041367266	0
502.760553246081	0
502.775065334554	0
502.789577632899	0
502.804090140794	9
502.818602858455	17
502.833115785989	1
502.847628923072	8
502.862142270029	7
502.876655826644	0
502.891169592915	4
502.905683569061	5
502.920197754864	5
502.934712150324	0
502.94922675555	5
502.963741570541	6
502.978256595298	14
502.992771829713	5
503.007287273893	9
503.021802927731	17
503.036318791442	1
503.050834864703	9
503.065351147838	10
503.07986764063	3
503.094384343188	7
503.108901255512	11
503.123418377385	3
503.137935709132	6
503.152453250645	6
503.166971001816	2
503.181488962752	33
503.196007133346	4
503.210525513706	10
503.225044103831	7
503.239562903614	2
503.254081913163	0
503.268601132478	1
503.283120561451	5
503.29764020019	0
503.312160048694	0
503.326680106856	3
503.341200374784	3
503.355720852479	0
503.37024153983	3
503.384762436948	0
503.399283543724	9
503.413804860374	0
503.428326386681	0
503.442848122647	0
503.457370068487	1
503.471892223984	5
503.48641458914	0
503.500937164061	10
503.515459948749	15
503.529982943094	2
503.544506147314	0
503.559029561084	15
503.573553184728	1
503.588077018029	0
503.602601061098	0
503.617125313824	0
503.631649776424	4
503.646174448574	11
503.660699330491	1
503.675224422173	0
503.689749723622	1
503.704275234837	3
503.718800955602	10
503.733326886242	2
503.747853026648	4
503.762379376603	0
503.776905936433	0
503.79143270603	2
503.805959685177	0
503.820486874197	0
503.835014272877	0
503.849541881322	0
503.864069699534	15
503.878597727404	14
503.893125965041	3
503.907654412444	0
503.922183069397	13
503.936711936225	12
503.951241012819	8
503.965770299071	4
503.98029979509	6
503.994829500767	36
504.009359416211	9
504.023889541529	10
504.038419876398	13
504.052950421033	10
504.067481175435	11
504.082012139495	8
504.096543313322	11
504.111074696807	5
504.125606290167	0
504.140138093185	12
504.15467010597	9
504.169202328413	4
504.183734760623	0
504.1982674026	6
504.212800254235	25
504.227333315637	10
504.241866586806	24
